title,date,rating,userName,isEdited,review,app_name,app_id,developerResponse
Why this happened??:(,2020-10-21 01:29:58,1,jay ac..,False,It deducted my gcash of P749. I dnt know why this happened. I did not purchase anything in Apple store. But it did!! I want to refund this! Pls return the amount!,gcash,520020791,
Passport not verified,2020-10-07 23:52:21,1,display mo to,False,You cannot use your passport to verify your account? A lot of people are complaining about this already,gcash,520020791,
App crashes after the update.,2020-09-28 13:43:41,1,9477Ron,False,"App crashes after the update, i could not open Gcash app anymore. Pls fix this!!!",gcash,520020791,
CANT ACCESS MY ACCOUNT,2020-09-27 01:08:52,1,skimero,False,i cant access my account always error .. my password is correct i badly need my account to transfer my money. so disappointing,gcash,520020791,
Error!,2020-05-19 01:42:58,2,Req08,False,"Please fix your system, always saying “API limit exceed”...  not recomend for business use.",gcash,520020791,
Why i can not cash in my paypal to gcash ?,2020-07-31 13:21:21,1,Dave Michael Chavez DM,False,"When i update my gcash , i can not transfer or cash in my paypal to my gcash . Unlike before everything was so easy.",gcash,520020791,
Registration problem,2020-07-01 03:11:28,1,MommyJac,False,I can’t finish my registration because of the terms and conditions is blocking the area of creating password,gcash,520020791,
Very small fonts!,2020-06-15 17:59:04,1,joreball,False,I can barely read the text and numbers I have entered. Did this go through usability test?,gcash,520020791,
NEGATIVE,2020-06-10 05:36:46,1,princessblessie,False,so disappointed with gcash. i loaded myself and it was deducted to my account balance but i didnt receive the load. why is that? how can i refund it,gcash,520020791,
What happen to GCredit?,2019-12-19 13:13:13,2,Kengshii,False,what happen to GCredit? why we can’t use it? timing on holiday .. GCASH is the best e-wallet before .. what happen now? lots of issues encountered,gcash,520020791,
Disappointed but not surprised,2020-05-09 15:36:42,1,my5tarr,False,"I can't cash in from paypal using gcash. Emailed their CS and received a generic response, so frustrating specially we need the service during this covid situation.",gcash,520020791,
Money Transfer,2020-05-09 02:53:14,1,dithomana,False,"I tried to have a money transfer to PayMaya Philippines Inc using Gcash, my account is debited but Gcash did not send any SMS confirmation and I haven’t received the money in my PayMaya Account.",gcash,520020791,
Very Laggy,2020-04-21 04:01:58,1,Bsubwvsiwmvwggziwosnwbvsgs,False,"1. Very Laggy - needs improvement
2. No Facial Recognition leaving it a little unsecure with inly 4 digits of MPIN
3. Icons tend to be misleading which all needed shortcuts should be available in the homepage of the app",gcash,520020791,
App crashes,2020-04-17 05:24:00,1,gk2345,False,I was trying to get my app semi verified but when I push the verify button the app crashes what should I do,gcash,520020791,
It Won’t Let you log in!,2020-02-29 04:56:30,1,crazygiong,False,"After you cash in, invest in with GCash it won’t let you login to their app! Such a waste of time!!! Is this Robbed?! Cust support is not helping!",gcash,520020791,
Cash in problem,2020-02-11 01:02:53,1,050814nins,False,"Failed cash ins. Prompting to update app, but apparently still failed to cash in via bank cards",gcash,520020791,
Why do this app has to be dependent on my phone’s time,2019-12-31 08:40:47,1,devicetimeprompt,False,Before i can use the app with adjusting the time of my device’s time,gcash,520020791,
screen not fit on iphone 5s,2019-11-16 12:30:25,5,paolo676,False,i cant redeem my investmoney investment because the checkbox is not on the screen. please fix these,gcash,520020791,
Gcash,2019-06-10 17:16:31,5,Ching Pen,False,Gcash is an amazing app. You should have it now! thanks woooooooooooow,gcash,520020791,
Poor app,2019-06-30 17:57:09,1,jacinto diyonisio,False,There’s a lot of error in all process request specially bank transfer for both cash in and cash out. Delicates to trust your money on gcash.,gcash,520020791,
Unable to register,2019-02-09 17:06:37,1,Pitipie,False,I tried several times in several days and I could register. So I deleted the app altogether.,gcash,520020791,"{'id': 7231941, 'body': ""Hi Pitipie, we're sorry for the inconvenience. Our tech team is already looking into this issue. For the meantime, you may register at GCash in Messenger: m.me/gcashofficial. You can learn more on how to set up your GCash MPIN at bit.ly/mpin_info. We hope this helps!"", 'modified': '2019-02-11T05:26:47Z'}"
Can't open,2019-02-01 05:04:06,1,Bunining,False,Always a pop up saying it's time to update but when I'll try to update on Apple app Store it's saying it's updated,gcash,520020791,
Bugs,2018-11-26 04:14:11,1,____anonymous,False,"1. “Verify Email” cannot send email in my address provided.
2. Cannot open “Invest Money” to check my current valuation.",gcash,520020791,
Very Poor Support,2018-10-31 02:47:35,1,darkZero11,False,"messenger GCash Care does not reply, complain not solve after weeks even a month... no clear resolution, customer care agent not always helpful...",gcash,520020791,
gcash mastercard is not working in atm machine,2020-10-06 12:10:09,3,ghklh brunch,False,I purchased gcash mastercard in gcash apps but when i used my mastercard in other atm machine hindi nya pinoprocess ang pagwithraw,gcash,520020791,
cannot open after the update,2018-08-24 09:05:21,4,alexander olaes,False,give me headache after the update i used more pin to open it thanks to my sister for the patience but still great app👍🏻👍🏻👍🏻👍🏻👍🏻,gcash,520020791,
Transaction,2021-06-03 18:58:26,1,aoife mich,False,"I have a load transaction, gCash deducted my account but I did not received a load. Also I cash in but it did not reflected in my gCash",gcash,520020791,
Cant enter any amount,2021-04-20 04:07:57,1,Nnananadia,False,"Can not load or avail the promo since I’m not allowed to choose any, I don’t know why. Please fix this.",gcash,520020791,
Annoying in IOS,2021-03-22 23:33:58,1,ABizarreGuy,False,"Invest on the app on IOS, super hella slow to load in IOS, plus you dont even have face id! Why does paymaya have one??",gcash,520020791,
Need to be fix,2021-01-05 15:30:55,1,Acujona,False,Nung una natutuwa ako pag gamit ng gcash pero habang tumatagal hindi na. Andaming error na naeencounter sa app pati sa load2win na link puro error pinapahirapan nyo pa kami na kunwari mananalo pero ang totoo pag nag load total amount na yung kinakaltas nyo👎🏻👎🏻👎🏻👎🏻 imbis na gamitin ko pang load ito paymaya na lang mas okay pa.. thanks anyway naging useful din naman kahit papano ang app nyo,gcash,520020791,
updates,2020-12-12 01:47:03,5,jayzbeyonce,False,please done update ur system every now and then,gcash,520020791,
Larger texts,2020-09-18 17:55:52,3,Krnb8,False,Sana may option na lakihan ang text para madaling mag input at mag check ng account/reference numbers.,gcash,520020791,
I can’t access my account!,2020-09-22 15:22:12,2,chescaparedes,False,I can’t access my account and it’s making me anxious,gcash,520020791,
Crashing gcash,2020-09-22 08:12:08,1,guapito29,False,"I can’t verify my gcash, and when i try, it keeps crashing! Plss fix this because i cannot send my money!",gcash,520020791,
SCHOOL ID FOR VERIFICATION,2020-08-04 04:41:15,3,maanieeeeeeeeeeeeeeeee,False,"PLS BRING BACK SCHOOL ID AS ONE OF THE VERIFICATION IDS!!! its so hard to transact when u r nit fully verified and not having any government ID!!😟 THANK YOU, im speaking in behalf of the student users of gcash. God bless!",gcash,520020791,
Can’t Scan,2020-08-28 03:07:41,2,illusion357,False,I can’t scan my passport ID. It always says blurry and not readable. What should i do?,gcash,520020791,
Cash In Error from Paypal,2020-01-07 01:50:57,2,Myatim321,False,It is always error whenever I cash-in from my Paypal to Gcash please fix right away.,gcash,520020791,
Can’t verify my account (crash),2020-07-30 06:09:41,1,elbert101,False,I can’t verify my account due to app crash right after tapping verify button. Please fix this ASAP.,gcash,520020791,
Cant find it in my ios,2020-05-23 02:47:14,1,bakqiwvi,False,"Why is it i cant find the student id when im going to verify my acc, Been trying it for a whole day😐",gcash,520020791,
Load,2020-04-28 11:31:24,1,Eurytia,False,"When I registered my sim up to verified it, there’s no 50 pesos load even the referral 50 pesos load didn’t come.",gcash,520020791,
Forgot,2020-03-27 11:52:20,5,jrmagpily,False,Help me sir to recover my account,gcash,520020791,
Buy load issues,2020-01-24 01:09:58,1,gcash124567,False,Why can't I allow to buy load from gcash? It always says opps cant process this time. HUH?,gcash,520020791,
Can’t transfer to bank most of the time,2019-12-19 12:57:30,1,Yoshii24,False,There’s always an error 9/10 times when transfering gcash to banks,gcash,520020791,
Could Not Cash-In from Paypal and Debit Card,2019-11-10 12:18:50,1,AragulaRocket,False,I think they are not willing to solve this issue. They don’t really care the way I see it.,gcash,520020791,
Closed account,2019-06-16 14:24:09,3,endlessfinger,False,May account was closed help me!,gcash,520020791,
Bad Service,2019-11-06 00:23:47,1,"""mn0909""",False,System is out for almost a week and there’s no update from them. Not recommended for emergency. 👎🏼,gcash,520020791,
Cannot cash in using online banking,2019-09-28 14:36:06,1,trzrck,False,The only thing that make this app worth using but not working,gcash,520020791,
Hassle,2019-09-03 10:36:31,1,Notogcash,False,You will lose money in one click and return it like forever. 2882 is useless also.,gcash,520020791,
Profile Verification,2019-08-25 03:27:07,1,tobywhiz,False,I can't verify my profile through the app. My account will be downgraded because of that. Useless!,gcash,520020791,
Error State-Maintenace always,2019-08-21 12:33:24,1,Rai.34,False,Always under maintenance. Error cash in and most of the time in error state for almost 24  hours.,gcash,520020791,
"Gaming pins, ios.",2019-08-04 07:45:48,2,Jared Mangeron,False,Why did you remove this feature on gcash app?,gcash,520020791,
Update Email!,2019-06-30 06:27:23,1,mllamera2,False,Please fix update email feature. It always need update every transaction.,gcash,520020791,
Voucher,2019-05-09 13:39:59,3,deathangel981707,False,"I can’t redeem my voucher. It says I need to update the app, but the app is updated.",gcash,520020791,
Cash In Trouble,2019-02-19 15:24:57,3,n2xcad,False,Error Cash in using 7 eleven connect was not yet corrected.,gcash,520020791,"{'id': 7391795, 'body': ""Hi N2xcad, we're sorry for the inconvenience. You may cash-in over the counter at other GCash partners listed here: bit.ly/cash-in-partners. Cash-in is also available via TouchPay kiosks, online banking, Mastercard/Visa debit cards, and our remittance partners. We hope this helps!"", 'modified': '2019-02-21T04:12:55Z'}"
Not compatible with IphoneX / IOS14.3,2021-01-12 08:06:16,3,grandejaix,False,Unable to process Bills Payments and bank transfer using Iphone X with IOS14.3,gcash,520020791,
New update bug,2018-11-29 23:13:23,2,puro taken nickname hmp,False,"I am fully verified user, but I can’t use online banking cash in.",gcash,520020791,
Cash in from BPI,2018-10-10 13:04:10,2,BobbyGeez,False,"I cannot cash in from my BPI account, the app cannot send the OTP to continue my transaction request.

There is a bug!",gcash,520020791,
Thumbs up👍🏻,2018-09-08 07:01:59,5,Tattoogirl1992,False,Gcash is such a big help for me. Good services at all. Godbless!,gcash,520020791,
Worst app,2018-07-14 09:51:09,1,Guy2600,False,Can’t even open it. It says to check my internet connection when I am connected to the Internet,gcash,520020791,
Naging bwisit na,2018-05-01 07:47:43,1,Mon ey,False,Wasted my time loading money then i cant pay bills today because of this app keeps on crashing.,gcash,520020791,
Not working when you need to use it,2018-03-18 08:12:02,1,Artiestic,False,We are at SM about to purchase some items but the app is not working 😡😡😡,gcash,520020791,
rebate,2021-06-03 06:38:33,4,gzzdry44,False,before it have a rebate when you wanted to load your mobile phone now there's no rebate,gcash,520020791,
Can't fully verify,2021-05-08 06:25:40,1,josephguevarasolitas,False,why is it hard to fully verify . it always says UPGRADE in PROGESS and it took some time . even right now I can't,gcash,520020791,
Load Rebates are gone and replaced with useless raffle tickets,2021-04-09 03:55:25,2,unvrsm,False,+ Always under maintenance,gcash,520020791,
New version,2020-11-17 00:12:13,2,Mimil1982,False,It's so sad that I cannot open the new version of Gcash in my Iphone 4s anymore...😢,gcash,520020791,
CANNOT OPEN MY GCASH,2020-12-12 16:03:53,1,kennxm,False,Im using an Iphone and I am stucked on the Log in number page for a week now! It's impossible to use GCash and submitting a ticket does not help at all. Please FIX this.,gcash,520020791,
Dont use Gcash!!!!!!,2020-12-01 05:40:09,1,Zzzzzzxxxzxxxxxxxxxx,False,They deduct money from your wallet if you exceed 8k/month for every cash in ! They automatically deducted almost P500 from my wallet😤!!!!!! Withdaw allGsave and transfer it to a legit bank,gcash,520020791,
I can’t fully verify. System error. Please fix this.,2020-09-03 02:50:26,2,bloodberry47,False,System error.,gcash,520020791,
Unable to Pay bills,2020-11-08 08:33:17,1,UpdateCheck,False,Cannot input any amount. The keypad won’t pull up when you tap the blank fields.,gcash,520020791,
GIVE OUR MONEY BACK,2020-09-13 02:17:06,1,borahaemochi7,False,"After you guys fixed the bugs in your app you reduced your customers money,Seriously!?!?! you guys don’t even deserve a star",gcash,520020791,
Gcredit crashes,2020-02-10 02:03:37,2,angelittle125,False,Cant use Gcredit even tho you have a high score already,gcash,520020791,
Cant verify my account,2020-08-06 05:00:44,1,_athEna___,False,Until now im still waiting for my account to be verified still not verified its been days,gcash,520020791,
Not trusted,2020-07-20 07:36:10,1,cassssiiiinnnniii,False,This app is not suitable for any transaction it is slow and it does not give a transaction receipt for Bank transfer,gcash,520020791,
Updates,2020-05-21 18:04:05,1,twiceblackvelvet,False,Always forced to update can’t used the app if you’ll not gonna update the app!,gcash,520020791,
I can’t verify my account!!!!,2020-05-13 10:38:59,1,ahahamdnwkanxbsnas,False,Why i can’t verified my account??? Always got in my home screen when i press to verify my account,gcash,520020791,
Don't update/fix if not broken.,2020-05-12 04:25:08,1,Delvato,False,Your May 9-10 major update just causes more problems.,gcash,520020791,
Unrealiable,2020-05-03 00:22:27,1,Jeng Dy,False,Down most of the time. You can't rely on this app when it comes to important payments.,gcash,520020791,
poor service,2020-04-23 11:21:26,1,cjauzzz,False,poor service!!! I can't even buy a load,gcash,520020791,
POOREST CUSTOMER SERVICE!,2020-02-08 01:34:12,1,nesillac,False,I submitted a dispute thesame day the transaction was made. It's almost a month with no update whatsoever. All of the receipts and screenshots were sent but it takes you forever to resolve it.,gcash,520020791,
Refer friends,2020-02-05 04:12:03,1,xxfajadon,False,Why my balance still 0? I have invite my friend and watch them register and still its a 0 balance??,gcash,520020791,
BUGGIEST APP EVER! Whoevers behind this app deserves to get fired!!!,2020-02-02 22:46:50,1,"¡Ay, caramba!",False,"One of the problems I’ve encountered was paying my electric bill. The app keeps saying my account number is invalid but it isn’t, okay? I T  I S N ‘ T!!!!",gcash,520020791,
Cash-In difficulties,2019-12-28 07:41:50,1,hsisoosnsbjsiwiwbbababs,False,"I wanted to cash-in using my DBP debit card, but I was prompted “no cards found for client” WHY? It’s very inconvenient since I want to pay my postpaid bills through GCash 😥",gcash,520020791,
GCredit,2019-12-16 10:40:17,1,JT011519,False,I had inquired about certain errors I encounter about GCredit as it has NOT worked for 2 weeks now and I have not received a decent response.,gcash,520020791,
Don’t download the app/Wag niyo e download ang app,2019-11-19 04:01:33,1,travelercritic,False,"Loyal ako sa gcash dati pero naubosan na ako ng pasensiya. Ilang beses na ako nag cash-in gamit yung banko at paypal pero every time na mag cacash-in ako hindi na crecredit sa account hindi gaya before na instant talaga ngayon aabot isang buwan bago makuha ang pera. Tapos yung customer support nila walang kwenta scripted, copy paste. DON’T DOWNLOAD THE GCASH APP!!!!!!!!!!!!!",gcash,520020791,
verification,2020-08-09 05:43:43,3,sjnsidennebehe,False,been trying to verify my account and i’ve tried different valid identification cards even my passport but it still keeps saying the photo is unclear/blurry,gcash,520020791,
Can’t login because they don’t send me OTP,2019-11-03 11:01:51,1,Jack-Rich,False,Literally I can’t have my money back because I can’t login in the app because they won’t send me an OTP.,gcash,520020791,
CUSTOMER SERVICE 👎👎👎,2019-10-12 13:00:20,1,RararaX,False,"Customer service response take too long regarding urgent matters (refund for purchases using gcash mastercard, system error regarding load transactions and more...)",gcash,520020791,
The verification takes forever!,2019-06-20 07:35:42,1,DaIdiot_MM,False,It takes too long to be fully verified. Please fix it!,gcash,520020791,
glitches,2019-06-10 14:47:59,4,GastlyJ,False,there are some minor bugs and glitches and icon problems but overall exp is good,gcash,520020791,
Can’t use voucher,2019-05-12 13:50:28,1,Saranghaii,False,"Can’t use a GCASH voucher I don’t know why but when I use it, the app says to update it but I am currently using the updated version.",gcash,520020791,
Problem with Cash-in via BDO Debit Card,2018-11-26 09:00:57,1,Dungeonbiatch,False,"Customer service of gcash aren't responding with my concerns. If they do, they don't really provide you with the answers you're looking from them. Pagpapasahan ka lang ng mga agents nila lalo ung nag ha-handle ng fb accouns nila.",gcash,520020791,
Unable to cash in,2018-10-10 08:41:04,1,Cai0214,False,Getting an error always when trying to cash in via BPI,gcash,520020791,
Crash,2018-09-30 14:25:10,1,Al1kabok,False,When i buy load it will crash,gcash,520020791,
Can’t open the app,2018-09-10 01:29:18,1,indifferentbAstard,False,"After the last update, I can’t open it. When is the resolution for this?",gcash,520020791,
Update,2018-09-07 04:24:22,1,harisxdeyv,False,Why are you forcing us to update the app. Now i have to give up some apps just to update this. I only have 16gb storage.,gcash,520020791,
app is okay but...,2018-07-15 07:53:17,2,jeffseguerra,False,"The purpose and intention of the app is great. However, doing cash-in is very tedious. Globe should consider cash-in with ease with the users.",gcash,520020791,
MISSING MONEY,2021-03-31 02:24:08,1,dtalaboc,False,"I cashed in but money ddnt reflect in my gcash account. All info is correct, raised ticket twice but still my money was not returned. Sort this out dont scam people",gcash,520020791,
GCash Keyboard not poping up when paying bills,2021-02-24 07:19:56,1,Sen911a1,False,"GCash Keyboard not poping up when paying bills. I cant input amount, email, etc. please fix this. Thanks",gcash,520020791,
Can’t log in,2021-01-22 14:49:04,1,red240290,False,Transferred money drom my bank account to gcash and it has been 3days and until now I xan’t log in. Already sibmitted a ticket and intil now iy’s unresolved!!!,gcash,520020791,
Complain,2021-01-05 07:41:49,1,klengG,False,"Stupid gcash very annoying always error 
Always unavailable at this time",gcash,520020791,
Awit,2020-09-29 23:21:34,1,bdkasnznso,False,Can’t send money due to my “basic” label but when I’m trying to verify my account it keeps on crashing 😃 what the heel,gcash,520020791,
Poor Performance,2020-09-29 01:31:20,1,csmrptg,False,"Hi Globe! I just wanted to say that can you please fix your signal? I am so annoyed for the performance of your signal. My goodness for sake, please fix it!",gcash,520020791,
Rebate,2020-09-17 09:21:09,2,Asdfghjklqwertyyy,False,"After update, rebate section is not available.",gcash,520020791,
where's the school ID??,2020-07-22 06:03:13,1,sugawarakoushi,False,why is school ID isn't in the options for the verification anymore? please add it back for students,gcash,520020791,
Can’t cashin from BPI,2019-10-01 05:46:02,3,Winhone,False,Everything is good until cashin from BPI stopped working.,gcash,520020791,
Please do something to help this problem,2020-07-10 03:02:31,1,rēmark,False,I’m a student I can’t get full verified because I don’t have any requirements,gcash,520020791,
No student ID option,2020-06-29 05:42:00,2,waves and leaves,False,"Do something about this, please.",gcash,520020791,
Students id,2020-06-20 02:58:06,2,jbtyl,False,Can you add some id's? Like students id. Just to be verified for us be easy for transactions.,gcash,520020791,
VERIFICATION,2020-05-19 04:10:41,1,tresekool,False,"I can't verify my acc I have a valid ID which is postal but whenever I try to verify only the ""recommended id""s are available options.",gcash,520020791,
Meow,2020-05-01 09:57:22,1,CaptainmeowAw,False,I didn’t know that there’s 2% Service Fee now for cash in through PayPal ..  when I cash in before there’s no service fee at all...omg,gcash,520020791,
Crashing when Get Verified action,2020-03-14 03:53:41,1,Yagbadoodles0411,False,Application is crashing when pressing the Get Verified button.,gcash,520020791,
Walang Kwentang App,2019-12-10 11:59:01,1,jm_mid,False,"1. Will not allow you to transfer money to bank
2. Will not allow you send money to another gcash acct
3. Will not allow you to pay bill

In short, isa itong scam. Sana wala ng mabiktima pa.",gcash,520020791,
7/11 Cash-in (Service Temporarily Unavailable) 🤬,2019-02-16 15:31:46,3,Phanyang,False,This is so annoying... 💔,gcash,520020791,
Customer care was never helpful,2019-09-25 01:23:13,1,Buenaventurs,False,"mistakenly cashed in P1000 to a wrong number on September 22, ask for helped, and was never solved up until now",gcash,520020791,
Worst,2019-09-04 08:36:11,1,ayemBasic,False,"I made a cash in using my debit card worth 18 pesos and Gcash sent a message that the transaction is successfull , but later on my gcash wallet is sufficient i dont know how to fix it",gcash,520020791,
Whenever I invest it logs out,2019-08-06 04:13:53,1,k elsie,False,I just wanted to invest but whenever I invest at gcash it pops out that I have to log out because it say that im using another app but honestly Im omly using gcash app,gcash,520020791,
Hi,2019-06-20 04:15:35,2,hydeeeei,False,Hello why i cant cash in via paypal? Its always says under maintenance..hope it work cos i keep but still the same.,gcash,520020791,
Vaucher cant claim always says update my app buy its up to date. Fix this.,2019-05-16 02:45:28,1,akosijay19,False,Vaucher cant claim always says update my app buy its up to date. Fix this.,gcash,520020791,
Cant get my account to be verified,2019-03-11 04:01:38,1,mulkid,False,Ive done all the process needed to verify my account but still cannot do so.  Still coming out as semi verified,gcash,520020791,
Failed,2019-02-18 16:24:59,1,failed1234,False,Unable to push through on registration.,gcash,520020791,"{'id': 7391835, 'body': ""Hi, we're sorry for the inconvenience. Our tech team is already looking into this issue. For the meantime, you may register at GCash in Messenger: m.me/gcashofficial. You can learn more on how to set up your GCash MPIN at bit.ly/mpin_info. We hope this helps!"", 'modified': '2019-02-21T04:16:38Z'}"
I can’t sign up.,2019-02-05 02:26:48,2,ravendrive,False,"Whenever I tried to submit the final 4-digit PIN it says ‘oops something went wrong.’

Fix your stuff, GCASH.",gcash,520020791,
Can’t cash in,2019-02-03 06:45:48,1,ejdidnroekennes,False,Used to work for sometime but just stopped working. Very inconvenient. Don’t install it. Just a waste of storage. You’re welcome.,gcash,520020791,"{'id': 7177566, 'body': ""Hi Ejdidnroekennes, we're sorry to hear about your concern. Please email us at support@gcash.com with the subject “App Store Prio Concern” so we can prioritize your cash-in issue. Kindly include your GCash mobile number, App Store username, and the details of your concern in the email. Thanks!"", 'modified': '2019-02-06T10:13:55Z'}"
"No Data ,No use of GCash app!",2018-10-11 10:58:10,1,Pls Fix.,False,"Needs data to use this app. 👿
Dialing *143# is better because you can use it anytime, no data or load needed.",gcash,520020791,
Trash,2018-10-06 02:50:00,1,fjfjdjdjjc,False,Super not user friendly! It is a waste of time! No wonder why you send ads about it most of the time coz nobody wants to use it!,gcash,520020791,
Crash,2020-10-19 05:30:17,3,the sting ray,False,It crashed after I cashed in.,gcash,520020791,
Helpful application,2018-06-20 02:05:31,5,Jaksoxh,False,Napaka used nya lalo pag walang load pwede kang mag load anytime,gcash,520020791,
Compulsory update,2018-02-08 03:51:28,1,0803anzdimple,False,It doesn’t give you the option to skip the update.,gcash,520020791,
Customer service,2021-05-25 02:44:16,4,mSebgzyvsG,False,Medyo makulit ako at maraming reklamo dahil sa parati ko rin gamit ang GCash account ko and lagi ako nakakaencounter ng trouble. But all thanks sa service na binibigay ng GCash halos lahat naman natutugunan nila.,gcash,520020791,
Update Unli?,2021-04-12 04:10:27,2,wakaylabut,False,Keeps on updating but horrible customer experience,gcash,520020791,
Needs fix ASAP,2021-02-28 02:19:30,1,Leevannn,False,"App does not work in iPhones
Need to fix because app does not allow me to dial number to start.",gcash,520020791,
Too many errors,2021-01-21 14:58:09,1,gla_qgskab,False,The performance of the app is too slow.,gcash,520020791,
Can't fully verify when you're student,2021-01-21 06:40:04,1,umaaay,False,I won't expect my account will fully verify,gcash,520020791,
Unable to load Autosweep account,2020-12-29 04:12:41,1,Monchingtoots,False,"Unable to load autosweep account, unable to enter account. The field was grayed out. 😡",gcash,520020791,
GCash already has charges,2020-12-11 14:36:28,1,Ramil Dimaculangan,False,Im surprised when Gcash already charge 2% in excess to 8k transaction. And it is charged to us automatically (sad face). Hopefully GCash change this.,gcash,520020791,
Please include SSS in the Biller,2020-08-14 01:28:46,3,juanmiguel88,False,"In this trying time of COVID, would be great to include SSS payment in your biller list. Please consider. Thanks",gcash,520020791,
I can’t get fully verified,2020-10-02 10:39:10,1,potatozalorahiiii,False,"Palaging nag ‘The upload took too long, connection was lost.’ Stable naman internet connection ko and its so frustrating na yun palaging nagpapakita. Fix this please",gcash,520020791,
I REGRET TRUSTING YOU GUYS!,2020-09-24 11:59:30,1,Joe Onaim,False,I only have gotten 300 as refund which is unfair as what was debited from my Gcash wallet was 600 TOTAL. Very poor customer service! 😔🤬🥵😡I am not going to recommend you guys with my friends & relatives! YA ALL HAVE MY WORDS!,gcash,520020791,
Verification,2020-08-19 08:30:25,1,orlalaine,False,I cant verify my account? Why is that? I’ve been doing so many times and it doesn’t work.,gcash,520020791,
I wouldn’t recommend it at all,2020-08-19 06:38:36,1,Dektersssssss,False,Too many problems,gcash,520020791,
👎,2020-05-01 01:32:09,2,annepoleen,False,System always down!!,gcash,520020791,
Fees/Charges,2020-06-30 08:49:46,1,Mike11111!,False,I have withdrawn my balance and savings with gcash. They will be having a fee na in each of the transaction starting June 6 so I stick nlng ako to my bank that way wala na ako masyadong iniisip avoid fees pa ...,gcash,520020791,
Wont open after updating,2020-06-07 07:02:11,1,lonborreo,False,I love gcash. But i 1-starred it now because it wont even open after I updated the app.,gcash,520020791,
Unreliable,2020-05-10 04:19:09,1,Oli GM,False,"In these times, I find this app unreliable. Will no longer use it for my business.",gcash,520020791,
Havent received the load,2020-04-22 06:05:44,1,kyres163727,False,Had submitted a complaint ticket and they took a really long moment to reply and refund me! Worst app ever,gcash,520020791,
Very convenient,2020-09-29 13:44:18,4,nobaangs,False,So far so good!,gcash,520020791,
Slow response + Cannot Verify since 2017,2019-12-10 08:26:24,1,Charm Saligumba,False,"It’s 2019, still no update on my complaint. I cannot verify my account. What now?",gcash,520020791,
Card Verification Fail,2019-11-17 11:45:10,1,miaaleii,False,I can’t get my card verified. It just keeps on loading and nothing happens.,gcash,520020791,
Poor service,2019-09-30 11:18:10,1,Arvin's n,False,Gcash cash in is always offline. Not reliable. You cannot use if in case of emergency.,gcash,520020791,
Error log in,2019-05-23 07:41:07,1,JM Jasmin,False,Theres always an error when you log in,gcash,520020791,
No Meralco Kuryente Load,2019-03-05 04:55:37,1,jaye.03,False,Why did u remove this option. Its very useful to me and yet you dont inform us on ur latest version. Please put it back.,gcash,520020791,
"Convenient, my business!!! Nice app",2019-02-02 09:09:45,5,Ylhie,False,I love Gcash,gcash,520020791,"{'id': 7177656, 'body': 'Hi Ylhie, thanks for the review!', 'modified': '2019-02-06T10:22:01Z'}"
Mastercard,2018-12-11 23:24:27,1,octoberian25,False,It’s been two weeks and I still can’t link my gcash mastercard to my gcash app. There’s no response everytime I link my card.,gcash,520020791,"{'id': 6454179, 'body': ""Hi Octoberian, we're sorry for the inconvenience. Can you send us an email at support@gcash.com or a PM at m.me/gcashcare together with your GCash-registered mobile number so we can check? Thank you."", 'modified': '2018-12-19T06:44:41Z'}"
Bug,2018-10-12 02:00:01,1,Che888877777,False,Cannot use the app it’s stuck at the terms and conditions page,gcash,520020791,
Bills Payment Disappointment,2018-09-01 15:00:24,1,PhilenCandy,False,"I always used GCASH for paying out bills, but this month I’m disappointed. Bills payment in GCASH not working 🤬.",gcash,520020791,
Update ERROR ERASE 0 number log in button problem,2018-02-28 16:02:55,1,banjortega,False,"Since the gcash apps is update. every now and then i can't continue log in.  why i can't tap erase 0 number and log in button?

may be check your new update,.

ill already check my gadget touch screen is clearly working. 

gcash, had a problem.",gcash,520020791,
Very helpful,2018-02-28 08:55:31,5,Li zel02,False,Very useful app. Thanks,gcash,520020791,
Charges,2021-06-01 08:41:42,1,llewyer,False,Double charges. 1% every cash in then 2% over limit charge.,gcash,520020791,
CIMB SAVINGS,2021-04-10 07:26:36,1,Jacque777777,False,Please fix this issue with your GSAVE account. I can’t open a savings account with GCASH because i changed my number. please. it’s super frustrating,gcash,520020791,
What a waste of money,2020-12-31 09:09:30,1,ellamari3,False,I purchased Robux thats worth 500 pesos and I recieved a text saying that there was an error but they still deducted 500 pesos I’m so mad.,gcash,520020791,
Merry Christmas,2020-12-26 15:22:17,5,Peter Apable,False,I like this apps,gcash,520020791,
Touch or Face ID,2020-06-29 02:56:34,2,jeanjirin,False,Allow for the use of Touch or Face ID to open the app instead of entering the MPIN all the time,gcash,520020791,
Annoying service,2020-07-20 05:46:04,1,nchdngkuf,False,"Gcash keeps on locking out my online banking accounts everytime I enrol my online banking account in Gcash, for chashing in purposes.",gcash,520020791,
Gcash Cash in via bank not working😭,2020-07-14 15:06:08,1,Soraidah,False,Been trying to transfer may savings account  to Gcash via cash in but didnt work. Very hustle this pandemic :(,gcash,520020791,
Unable to use Fam load,2020-06-20 00:45:16,1,Iskaindacandor,False,Error in using Famload for smart bro and pldt. Loading cannot push through,gcash,520020791,
