userName,rating,title,review,date,isEdited,app_name,app_id,developerResponse
qwrrtyuiopasdf,2,Cannot Verify my Account,Whenever I try to verify the app would crash and exit everytime. I tried un installing and re installing and still the same thing happened. Please fix,2020-06-26 13:00:02,False,gcash,520020791,
chumsgromg,1,Cannot Cash in Using Card,"I can only cash in almost twice a week. On other days, i fail on cashing in using my card. I do the troubleshooting steps but it doesn't help. The help support only replies after 2-4 days and they're not actually helping.",2020-06-20 00:51:17,False,gcash,520020791,
an_haj_,1,Frustrating,"Why does ID options for fully verification doesn’t have for student ID? I’d already re-install the app many times but still it doesn’t pop-up “see more”. Please fix your system, I need to fully-verified my account for me to cash out.",2020-06-10 03:27:43,False,gcash,520020791,
👉nobody👈,3,Cannot Buy load,after the update I can no longer by load. It says temporary unavailable. pls fix,2020-05-12 09:54:27,False,gcash,520020791,
clarky rodrigo,1,Cash in from Paypal,it's been a month and I still cannot cash in from paypal to gcash on ios. please fix your system! it's stressing us out. we've been waiting for awhile now and you're not updating well. do something. thankyou!,2020-05-01 13:35:57,False,gcash,520020791,
BooLaLoo,3,Trouble with cash-in,Always error when trying to cash-in with bank card.,2019-11-13 05:06:39,False,gcash,520020791,
RoadRunner0426,2,A promising but unreliable app,"App is always down. GCash should do something about all the negative comments in their app reviews. We are talking about money here, and TRUST is of utmost importance. Remove that, and this emoney business will surely collapse in no time. Shape up or ship out.",2020-04-21 08:06:27,False,gcash,520020791,
Gailx07029,1,Poor service,System of gcash app won't let you change your MPIN easily and you'll still have to send a ticket to a help center which will just delay your request or won't even do the service because of simple irregularities. Very inconvenient,2020-04-19 10:17:48,False,gcash,520020791,
Vikes30,2,G Credit has no longer option to Paybills,The G credit option for paybills suddenly disappear on my apps/account. Before O can pay may PAGIBIG housing loan and other cable network but it seems that is is deactivated now.,2020-02-19 11:34:31,False,gcash,520020791,
dreamfreaknicx,1,Terrible UX,First time Gcash user and UX is terrible. The menus are all over the place and i can’t transfer gcash money through bank because I can’t add a card for some reason. I needed to use Gcash because a client insisted and I couldn’t go out to transfer money to other outlets because of work :(,2019-12-18 11:15:04,False,gcash,520020791,
Boyet Boyet,3,Cant pay bill,Cant pay my electric bill anymore. PRESCO. Says check due date but due date is still 10 days from now.,2019-09-25 16:08:37,False,gcash,520020791,
supremejoee,2,GCash action is limited.,"When you need GCash the most especially when you need to transfer fund from gcash to your bank account, it is then the service will not be available.",2019-10-04 03:27:53,False,gcash,520020791,
- Marc -,3,CASHIN THRU ONLINE BANKING FREQUENT NOT WORKING,"Gcash suggest to cashin everyday thru online banking to increase daily limit, but it's not working. Always saying ""cannot push through please contact gcash care...."" *Frustrated. I thought Gcash will make my banking easy.... thanks.",2019-04-14 02:21:10,False,gcash,520020791,
Znahr,2,Buy load,"When you buy load IT automatically Log out! More than 3 days already like this, try to contact Help Center you almost done with the ticket, then IT Will Log out.",2019-08-27 00:43:02,False,gcash,520020791,
Tinetoyc,1,I lost my money. Gsave feature is a scam 👎🏻,"I have withdrawn my money from my Gcash wallet ONLY via bank transfer, but this app has withdrawn both my Gsave and Gcash money but the Gsave amount didn’t even go to my Gcash wallet. Give me back my money! Once I get my money back, I won’t ever use this thief of an app again! 👎🏻👎🏻👎🏻",2019-08-10 20:50:42,False,gcash,520020791,
Niko L.,5,Great App,"Savings, Investments, Payments, and etc., all in one application. Couldn’t ask for more.",2019-06-30 07:45:42,False,gcash,520020791,
Tokiyomiata,3,Slow,It takes a while to open the app. nope it’s not my internet because i have apps of bpi and bdo and logging into their apps are fast.,2021-03-31 22:17:46,False,gcash,520020791,
Myong1988,4,Credit card biller,I could not save credit card to My Saved Billers in Pay Bills area,2019-04-03 05:52:36,False,gcash,520020791,
Randelex,1,It’s the worst update,"I can’t use it when i need to use it. I’m in front of the counter only to find out i need to register again. It asked for all info again, name, address , email and pin. Did you lose all information???? Why do you have to do this??? 😡😡😡😡",2019-02-07 08:04:08,False,gcash,520020791,"{'id': 7204694, 'body': 'Hi Randelex, we apologize for the experience. Can you tell us more about this at support@gcash.com or call 2882 with your GCash mobile number so we can check what happened? Thank you.', 'modified': '2019-02-08T05:48:55Z'}"
-unhappycustomer-,2,Bad Customer Service,"Whenever I encounter a problem, I would try calling 2882, but it tells me to message the GCash Care page, but your customer service representatives take hours, or at one point, DAYS, to reply.",2019-01-30 09:05:25,False,gcash,520020791,
Blah🖐🏻,1,👎🏼👎🏼👎🏼,It says there’s a problem with my account then few minutes later I can’t log in. It says ‘check internet connection’ even though there’s a internet. I tried using other app that needs internet and it works.,2018-12-21 09:58:51,False,gcash,520020791,
Jasm R,4,Cash In via credit card,Hi! I hope you allow cash-in via credit card. Thanks,2018-11-05 23:28:11,False,gcash,520020791,
user_761596,3,Fixed Bug,Hoping for new update because I can’t seem to use the Pay Bills version.,2020-11-28 00:05:55,False,gcash,520020791,
Evanand,1,transaction still in process?,this certain situation keeps on repeating itself wherein i try to buy load and it says its successful however i NEVER received the load i bought. please do look into this and refund (me) if possible bc srsly it feels like the app is robbing (me) ew,2021-01-02 00:49:11,False,gcash,520020791,
geinx,2,Pay bills,I can’t pay my bills. I’m using iphone then unfortunately the app does not work especially when going to encode the amount to pay.,2020-12-15 11:59:33,False,gcash,520020791,
rjsly,3,Loading not working,The Buy Load feature doesn’t work. Please fix!,2020-08-05 08:35:59,False,gcash,520020791,
Pharoah18,3,Constant Error & Slow Transfer Rate,Lately GCash crashes most of the days. It always sends error messages. I cannot transact as smooth as before.,2020-05-12 02:26:44,False,gcash,520020791,
rambutan024,2,Verification,"For a student like me who only have my school id as my valid id, I don’t have other other options for my account to be fully verified. Thus, I can’t use most of the features of this app.",2020-07-31 07:12:49,False,gcash,520020791,
Gian Tumalad,3,App Crashes After Tapping “Get Fully Verified”,The app immediately crashes when selecting “Get Fully Verified.” I deleted and reinstalled it twice but the same thing happens.,2019-12-16 14:10:13,False,gcash,520020791,
agglnnn,2,Always force closes.,"I don’t know why but when i pull up the app, it does not open & always force closes. The app is up to date, i have stable connection & my ios is updated.",2020-03-15 16:56:03,False,gcash,520020791,
dnw987,3,Pls fix,It was all smooth until today. I cant purchase mobile load anymore.,2019-10-22 09:22:19,False,gcash,520020791,
Nichxy,3,Can't change my email,Why can't I change my email? I can't verify my email because I don't receive any related email. I waited or the whole day.,2019-05-08 11:07:48,False,gcash,520020791,
unknown08264514,1,worst update,just updated this app since i thot the issue of buying load feature isnt working so I updated it and recheck for buy load feature same issue it doesnt allow you to enter amount of your load 😭,2019-09-17 17:43:01,False,gcash,520020791,
mracia,1,App hangs during verification until session times out,I underwent verification and received a text that I’m fully verified only to be reverted back to basic after a few hours. Whenever I try to verify the app hangs until the session times out,2019-09-05 22:29:23,False,gcash,520020791,
Dan00014,4,Color scheme,The app is very helpful but the new color scheme is not that pleasant to the eyes. Pls change it back to dark blue or use a darker color instead.,2019-08-15 14:11:30,False,gcash,520020791,
jojo q.,2,Some features are not working,Everything is fine except the invest money feature which keeps logging me out everytime i click it.,2019-08-09 04:37:03,False,gcash,520020791,
Kenji0103,1,Keeps on crashing,This app keeps on crashing when you click on SAVE MONEY and INVEST. It’s really annoying because I used those categories all the time. I’m not sure why it’s not fixed during the update few days ago. Very annoying!!!,2019-08-02 04:22:10,True,gcash,520020791,"{'id': 6458315, 'body': ""Hi Kenji, we're sorry for the experience. Your comment regarding the barcode is noted and we will raise this to the right team. Thank you."", 'modified': '2018-12-19T09:53:03Z'}"
Junell M,2,Becoming a trash!,"They can’t fix my issue on my account. Can’t deactivate once you registered your mobile number, can’t change your personal info either.",2019-07-22 04:12:00,False,gcash,520020791,
mymomisagamer,2,Cash in via linked card not working!!,It was all fine and dandy until the CashIn via registered online account / Debit card stopped working.  Issue is persistent and the customer support is useless!,2019-05-10 16:28:30,False,gcash,520020791,
ysaisaysa,2,Cannot perform a cash in,"My gcash is fully updated and no pending updates, however when trying to cash in, a pop up will appear that says I need to update my app. Please fix. Thank you.",2019-04-23 13:32:49,False,gcash,520020791,
jclyncrn31,2,Authentication Error,I cannot access my GCash app after downloading the latest version. difficult to communicate with customer service. Received auto reply only,2021-02-06 04:46:32,False,gcash,520020791,
Branden Casimina,5,Great,"The newest version of GCash is WOW. You can get your money off from your GCash to your bank account. Keep it up, GCash.",2018-10-11 16:33:00,False,gcash,520020791,
venus674839,1,😤😤😤,I purchase a load for GoEXTRA90 and they deducted my balance already and even received a message from gcash for a purchase of load but still NO INTERNET CONNECTION! I even tried to message you regarding my issue via Help option but no response 😤😤👎👎👎,2021-05-23 01:30:15,False,gcash,520020791,
Nuclear1419912015,1,THERE ARE BETTER ALTERNATIVES,"Thanks to constant mishaps with the Gcash app, you compelled me to look for alternatives and I discovered that there are actually many other options for money transfers and bills payment. There’s online banking of course, and PayMaya which even has better reviews on the app store. GLOBE, YOU’RE APPALLING IN EVERY WAY.",2021-05-17 14:04:47,False,gcash,520020791,
Marcus4Apple,1,Worst app ever,"Im very disappointed every time I open this app and it asks for update. You cant use the app if you dont.

Reason why not to use this app over Paymaya.

1. If you are in line in a grocery store, then you’ll gonna use gcash payment, you have to update first before using! Waste of time.

2. If you are outside, you are just using mobile data. Then you only have 200mb left, you cant use it very badly because the app itself is more than 200mb!

3. Unreliable. Always in maintenance.",2020-12-13 00:32:58,False,gcash,520020791,
savebylard,3,Keyboard Not Working in typing the details in payment like auto sweep,Not working on iphone 7 plus please fix the bugs,2020-11-01 22:32:32,False,gcash,520020791,
MichaelJacksonLivesForever,3,"Can’t Verify, Always crashes!","everytime I attempt to verify, it crashes. Not to mention other errors I’m always getting!",2020-08-05 10:01:31,False,gcash,520020791,
Update this stupid apps,5,Update,What is tis stupid update cannot update the gcash apps alaways says lets go but i cannot update..,2020-10-31 02:54:50,False,gcash,520020791,
aoskdkisisiss,1,This app is Scam,"I Loaded 500 pesos in my account
then after a few hours , even though i have not made any transaction of the 500 load in my account, but suddenly it charged me 347 pesos for nothing... Please help me fix this problem ASAP... I really need that money!",2020-08-20 09:06:07,False,gcash,520020791,
1shaeyoungchu23,1,student id,"Can i ask to bring back the feature when students can verify their account using student id? We all need the application, and it's hard to look for id especially when all i have is a student id",2020-08-15 05:57:35,False,gcash,520020791,
Nikong13,3,Dashboard keeps resetting,"Every time I update the app, my dashboard will reset to default. I don’t use Lazada or KKB. I have to fix my dashboard every time and it’s starting to get annoying.",2020-08-03 11:16:37,False,gcash,520020791,
baguio gamer,3,Great but limited.,I downloaded the app so I can transfer my paypal balance but it is not available for iOS. There is no website version to do so.,2020-04-27 23:43:25,False,gcash,520020791,
claraquesi95,2,Can’t link BPI account,I’ve been trying to link my BPI account to GCash and it’s been showing the same error over and over again. I like GSave & GForest but I’m quite annoyed that this app can keep bugging on something fundamental,2020-06-23 15:48:23,False,gcash,520020791,
Shashimikagome,1,🙄🙄🙄,"Almost everything is smooth except for one thing that i had experienced, i was purchase a load first amounting 50, second 10 lastly 90 i recieved a text message that it was an error but Gcash deducted on my balance and it never returned 😭",2020-05-08 14:05:21,False,gcash,520020791,
prince ochea,3,Investment error,"I have a bit of a problem. Using the investment option, i cant proceed. I cant click the box to agree ti the terms of subscription.",2020-02-04 04:11:03,False,gcash,520020791,
Shane Kayleigh,1,System activity,There was no notification that was sent regarding system activity while I am transferring money and so sudden till now the money I transferred is not there and I reach out to you guys to have it credited ASAP DUE TO AN EMERGENCY NOW THE PERSON DIED BC OF YOUR UNRELIABLE CHAT SUPPORT AND APP. Then the money will still take 5 business days,2020-02-16 22:42:32,False,gcash,520020791,
Josephaperture,5,Face ID Authenticator,I hope you could add a Face ID Authentication for iphones. I feel vulnerable if I need to type in my MPIN on public,2020-02-07 18:34:41,False,gcash,520020791,
DPC 💗,4,👍🏼👍🏼👍🏼,Super love the cash-in and free money transfer feature. Easy and quick! Now I can move my money from BPI to BDO in just a few clicks.,2019-05-02 13:30:23,False,gcash,520020791,
odzk,1,Buggy App and crap service,"Always ask to update my profile, which im already fully verified. Customer service is non existent. Good luck putting your hard earned money here.

Most of the 5 star reviews are from people who works for Gcash/Globe you have been warned.",2020-01-03 02:11:44,False,gcash,520020791,
Sharilouiseco,1,Recent Transactions CANNOT be viewed ASAP,"Its so annoying that my recent transactions cannot be viewed in the transaction history as soon as possible. I forgot to screenshot my recent transaction as a proof of payment, hence I cannot do anything to have it but to wait for a day. :(",2019-10-12 07:34:57,False,gcash,520020791,
Chabby_Dani,1,Gcash Card Overdue,"I’m really disappointed with the Gcash Card delivery. It has been more than 10 days since I purchased the card, but until now i haven’t received it. I emailed gcash support and wasn’t helpful either. When gcash service improves, i’ll give this its deserving rate.",2019-09-15 12:01:38,False,gcash,520020791,
edlineses,1,"Worst support, unreliable app","Prompts me to update profile over and over for eternity. Can't withdraw my savings as well as investment. Worst, support doesn't really care and keep asking standard questions without bothering to even see screenshots and video clips sent of the issue.",2019-07-30 13:43:15,False,gcash,520020791,
crappy gcash,1,Customer care,"I have been trying to reach out but got no response from gcash. ☹️ i applied for a verified account 3 mos ago but until now, my app still shows “verification in progress”   Moreover, their “Help Center” is no help at all. Got repetitive auto response. What a crappy service",2019-07-13 05:06:38,False,gcash,520020791,
i love Gcash,5,Satisfied,"Very smooth transactions. I thought wala ng free sa panahon ngayon. Pero when I pay bills, transfer to banks, etc are all free!! No charges!! Good job Gcash!",2019-06-11 04:58:13,False,gcash,520020791,
Arzzel,1,Bugs,I can't even use the app. Whenever I try to register it always says that something went wrong. Ot's a waste of time ro register over and over again and in the end it'll end up with the message that something went wrong.,2019-02-16 12:41:08,False,gcash,520020791,"{'id': 7391866, 'body': ""Hi Arzzel, we're sorry for the inconvenience. Our tech team is already looking into this issue. For the meantime, you may register at GCash in Messenger: m.me/gcashofficial. You can learn more on how to set up your GCash MPIN at bit.ly/mpin_info. We hope this helps!"", 'modified': '2019-02-21T04:19:12Z'}"
VestiaryPanda,3,Please Update,"Entering amount in amount field should bring up numkey, not the normal keyboard. Please also implement swipe leftmost to right to do ‘Back’ function for iOS. Thanks.",2021-03-23 12:45:16,False,gcash,520020791,
Marvssssssss,5,Wag nyo tanggalin yung Gcash To Bank Deposit,"Please sana wag nyo tanggalin kase mas convenient sya kesa pumila sa bangko, mas easy dito mag pay , since ako lage umoorder tapos laging thru bank si seller kase wala siyang Gcash i have to go to a 1hour trip para lang makapag deposit.",2018-10-13 06:09:08,False,gcash,520020791,
ellercu,1,Updating,"Do I have a chance not to update this app, 'cause I already update but  after a week requesting for an update again, could you please put an option when you ask for updating not always saying ""let's go"" thanks",2018-09-07 09:44:30,False,gcash,520020791,
PhilipLouieMolina,4,Add Face ID support,"I have no problems usability wise, but I do love the convenience of unlocking my app without having to type in my passcode.",2018-08-11 14:33:17,False,gcash,520020791,
hangiezoe,4,too slow,"my only issue with the gcash app is that it's taking a very long time to load before i can type my mpin. does i really have to wait that long to access gcash? that loading time is too inconvenient for me. other than that, i have no other issues with gcash.",2021-04-24 16:01:32,False,gcash,520020791,
Magi843,4,Pen Name or Acronym,I hope gcash would update and add a pen name or acronyms to those who want to stay private. When sending money or receiving it.,2021-04-22 03:33:54,False,gcash,520020791,
trist4nyuan,4,Good! (Might edit anyway),The app on iPhone doesn't allow to get verified user using student id,2021-04-05 23:34:44,False,gcash,520020791,
EJStudent,3,Add student ID now,"We student need this because of what happening now, we cannot go to school to pay our tuitions please we need you. Thank you",2021-02-12 16:43:04,False,gcash,520020791,
nogene,3,Not received incentives,"I received a confirmation that i will be receiving an incentive for referral for using Globe GCash.
Until now that amount is not yet credited.
Please fix this as soon as possible.",2021-01-22 06:09:04,False,gcash,520020791,
rebatesCurious,3,Rebates section?,Hi just wondering why I can’t find anymore my rebates info? And how we can possibly use our rebates e.g all rebates earn can we transfer it to our gsave account?! Thanks,2020-10-15 14:20:31,False,gcash,520020791,
LadyNik15,1,PayBills: Poor confirmation design,Pay Bills Function: Literally no one thought that OOPS is a TERRIBLE idea for a confirmation that customer money is being processed? It can be misunderstood for an issue and could prompt the customer to hit confirm again. Poor poor poor. POOR. BEYOND POOR.,2020-12-18 05:20:17,False,gcash,520020791,
Phiass,2,Lost my money,"Its good but when I add P700 in my gcash, the P430 was deducted and it said that it was sent to google, like I don’t even bought something from google. I hope someone can help me to take back the money.",2020-11-06 10:35:04,False,gcash,520020791,
karaguitarte,1,IF THERE IS ZERO RATES I WOULD PROBABLY RATE ZERO,Kindly respond to my email my wallet was deducted for no reason all my business transaction was through my wallet my business is affected with this issue and i have no idea why every day my wallet decreases its amount and I DIDNT RECIEVE ANY NOTICE I ONLY GOT A TEXT THAT I PAID SUCCESSFULLY WHICH I DIDNT PURCHASE ANYTHING I DIDNT GET A NOTICED WHERE IT WAS DEDUCTED OR WHAT SHOP IT WAS PAID PLEASE RESPOND TO MY EMAIL.,2020-10-22 14:38:12,False,gcash,520020791,
justine_1222,3,It's good but,It is always under maintenance there are no announcements that it will be under maintenance and there is no telling when it will be usable again,2020-05-12 06:30:11,False,gcash,520020791,
Rome060989#,5,Best app,I can transfer money anytime anywhere,2019-12-08 06:41:03,False,gcash,520020791,
Fluoride Lover,1,Remove Mandatory Update,This is such a HASSLE and a HUGE INCONVENIENCE especially in cases that GCash is badly needed while internet connection is extremely slow. We just need to go straight to the app without having to download updates that'll probably take forever to download.,2020-04-09 07:26:14,False,gcash,520020791,
Jurojin031208,1,Login Issue,I've been using gcash app for more than a year and this is the first time I encountered login issue twice now after being fixed last week. Reinstalling nor resetting MPIN did not fix the issue. The update is so annoying,2020-02-26 03:12:07,False,gcash,520020791,
sirah m,1,Worst customer support!,Been having trouble cashing in for 7 months now. And honestly the support is no help. Everywhere I go my number says its not a valid number. Ive raised this up with support until now it hasn’t been fixed. Very disappointed.,2020-01-10 01:55:33,False,gcash,520020791,
ammorales,1,great app until you lose some money,"we know it’s impossible not to encounter a problem, gcash is great but no one can help when yoy encounter a problem. Everyone just raises a ticket and asks all the information but nothing gets resolved. so yeah, You’re stealing money!!!",2019-12-21 22:34:54,False,gcash,520020791,
gosu gen,1,I CANT BORROW LOAD AND I DON’T GET MONEY FROM REFERRING TO FRIENDS,I can’t borrow load from gcredit even though i already registered and when i refer to my friends I don’t recieve 50 pesos please fix it. When i try to borrow load it only says “oops please try again” what’s wrong? I’m uninstalling this if this doesn’t get fixed. It’s upsetting.,2019-10-28 11:44:00,False,gcash,520020791,
M.Marasigan,3,Fix the bug on Saved Billers,Please fix the bug on Saved Billers. I saved my biller (Laguna Water & Globe Postpaid) but it doesn’t show them. Please fix it. It’s annoying for some tech OC persons like me. Thanks.,2019-08-15 12:08:50,False,gcash,520020791,
akosiJoceeB,4,Sweep RFID,Great! no need for me to drop down gasoline station to load (which is out of order most of the time :() Got power using my phone thru GCASH. luv it.,2019-09-06 07:57:51,False,gcash,520020791,
vqinvader,2,Logged out due to...,I always get logged out whenever I am about to transact. It says I was signed in to another device. I do not have another device. I always have to uninstall and reinstall.,2019-08-29 06:14:50,False,gcash,520020791,
Mypsyad,3,Available Balance not reflecting real-time,Available balance not reflecting real-time after transactions other than cash in,2018-11-29 08:39:14,False,gcash,520020791,
VemAudrey,1,Poor,"I used Gcash before without any problem. We changed company atm, i tried using gcash using that but i wont allow me. ive been using the same atm num but it says theres an error. I tried calling Gcash hotline about that, but they cant do anything. I uninstalled it on my phone.",2019-05-30 00:52:02,False,gcash,520020791,
ButtHead924,5,SIMPLY AMAZING!,"Excellent is all I can say with GCASH! Superb payment facilities. You dont need to line up on a bank or pay your bills, GCASH is the PERFECT solution!!! 10 stars for GCASH!!! ❤️❤️❤️",2019-04-09 13:33:36,False,gcash,520020791,
carlobdejesus,5,Please add a feature where in we can buy stocks on GCASH APP!,Great APP! Please add a feature where in we can buy stocks!,2019-04-08 21:00:16,False,gcash,520020791,
jhellartist,4,Gcash app error,Why I cannot open my Gcash app here in IOS? It said there is an error when I try to log in my number? Pls help me!,2019-03-26 14:52:59,False,gcash,520020791,
Denwy8,2,Please optimize the app,I’m using iPhone SE so I have a smaller screen. I want to use the invest money function but I cannot proceed because I couldn’t tick the terms and conditions tick box because it is cut at the left side of the page! Very bad UI!,2019-02-27 12:51:32,False,gcash,520020791,
nelueharauy,5,Best e-money app,So far im happy using gcash with its promos and vouchers. Hope they can improve their customer service.,2019-02-19 08:12:32,False,gcash,520020791,
drjejeueud,1,Payment not posted,"I booked a ticket on my phone then I tried to pay it thru the gcash app. The first one was successful, but the rest was declined by the app but they already deducted it from my account. It took them almost 2 days to verify the payment. Fix this",2019-02-01 03:27:20,False,gcash,520020791,"{'id': 7188499, 'body': ""Hi there, we're sorry to hear about your concern. If your issue is still unresolved, please email us at support@gcash.com with the subject “App Store Prio Concern” so we can prioritize. Kindly include your GCash mobile number, App Store username, and the details of your concern in the email. Thanks!"", 'modified': '2019-02-07T04:53:30Z'}"
Quick.R,5,Practical,"Send money to bank feature is very convenient. 

Where’s faceID and TouchID? :)",2018-12-26 08:48:43,False,gcash,520020791,
RyanGeof1989,1,Rebates are not consistent,"I pay my bills, buy combo loads and transact using QR codes. But why are you seldom giving rebates?!? Is this a SCAM? You have the SAVE MONEY option but it is only for selected users. SERIOUSLY? You better straight up and provide us a good service, just like what you have advertised.",2018-12-11 02:26:35,False,gcash,520020791,
hioscy,3,Update,You open it and it needs to be updated why can’t we just keep that version.,2020-12-26 02:34:29,False,gcash,520020791,
tobbyisback,2,App is crashing after the new update,Please fix on Iphone 5 this app crashes and not able to reach the passcode pls fix asap this happened after the latest update,2018-05-02 03:43:33,False,gcash,520020791,
SanzaJohn,4,MPIN ISSUE,I can't activate/register because it always says that my pin is incorrect and there's no option in 2882 about this.. Somebody help?,2017-09-21 16:51:35,False,gcash,520020791,
Mhrazone,3,Valid ID validation,I tried several times to picture my Passport even the picture is very clear it doesn’t accept!!!,2020-12-14 09:19:16,False,gcash,520020791,
Rayya Abellar,3,Please include student IDs,"It’s hard for me to get verified because I don’t have the ids they require i do online selling and as a student it’s hard, I’m going to give 3 star for now.",2020-11-20 12:29:45,False,gcash,520020791,
mom AR,1,TERRIBLE CUSTOMER SERVICE!,"I’ve been sending emails for helps with my Paypal cash in transaction issues. I can’t withdraw my money from Paypal, and they just keep on asking for my information. Super tagal magreply. They don’t care about customer feedback. Nagchacharge kayo ng transaction fees pero hindi niyo maimprove yung customer service ninyo.",2020-12-12 03:55:38,False,gcash,520020791,
Gleennnnnnnnn,4,Add a feature,The app is very good but I wish you could add a feature to the app that converts a load to gcash.,2020-12-04 03:37:10,False,gcash,520020791,
cyril john corpuz,3,not getting any amount of balance,my friend just registered to the link i send to her but i didnt get any amount of balance. Why?,2020-09-14 06:57:12,False,gcash,520020791,
jhanashhhh,1,SUCKASS,"can you pls read the submitted tickets, i’ve been sending you emails and tweets but still no reply. my money was gone after a minute? what the hell and no text or email that someone used my account ? read your emails and tickets!!!!",2020-09-27 15:49:02,False,gcash,520020791,
ellemendez,3,Bring back student ID for Verification,Please bring back the student ID for verification. Students also need to pay some bills. Thank you.,2020-09-12 03:23:54,False,gcash,520020791,
Patricia090518,3,Can’t update profile,Email in the profile is not saving. It always asks me to update my profile.,2019-07-30 14:57:36,False,gcash,520020791,
Get me verified now!,1,I can’t verify my account,I already chatted your chat support and they asked me to get a baranggay ID because im still minor. I already installed and uninstalled the app for me to see the ‘’ see more id options” or whatever was it called. I really need to get atleast semi verified rn for my school!!,2020-08-17 06:27:01,False,gcash,520020791,
Mac 06 Mac,1,Worst money transfer app and customer service,"Even after I have submitted all requirements, app still cannot be accessed. Customer service response is very late. My money in app cannot be moved. Worst money transfer app. I will not recommend this app to anyone.",2020-08-11 01:43:01,False,gcash,520020791,
Rissakee2,1,An error all the time,I always have an error whenever I use this app. I get problems when I pay my bills and no one is responding to my ticket. Now I know why you removed your customer service option. So NO ONE can reach you. Very very very FRUSTRATING!,2020-05-24 14:28:55,False,gcash,520020791,
あん〜ちゃん,1,Unreliable,GCash transactions are unreliable. Load transactions don’t even push through. Major latency if it did push through. Too many ‘System Maintenance’ that doesn’t really make the app smooth.,2020-05-17 16:29:14,False,gcash,520020791,
aol_1,1,Always off line,"Just like everything owned by Ayala its always slow or offline. Globe data and/or wifi, BPI atm’s and now gcash, they are all notoriously slow or off line! Its so hard to transact when their system is so unreliable. You can’t load cash in your ewallet.",2020-05-05 09:16:07,False,gcash,520020791,
Robbie Pamisa,1,Verification process not working,"Every time I click on “get fully verified”, the app automatically shuts down. It won’t get to the part where it would ask to take a photo of my personal ID. I don’t know what seems to be wrong. Please help!",2020-04-28 02:38:15,False,gcash,520020791,
Benedict6754,2,Be Careful,"The app always crashes, always down/unavailable. Always faulty whenever I input the MPIN. Please do not put a large amount, just enough for your bills. Please DO NOT SAVE USING THIS APP. Still opt for a real bank. They tend to get your money.",2020-04-26 05:28:49,False,gcash,520020791,
Nikko Tanco,1,"Complete, total trash. Never use","Forgot my pin, never got a response 2 weeks later. Absolutely unacceptable customer service. I will never use this garbage again, I might as well put my money in a paper shredder than trust GCash with it. Please fix your systems.",2020-03-05 05:16:59,False,gcash,520020791,
assenuj,1,E-money deduction,"My past transactions was okay. Sadly, today I bought load but haven’t received it. My e-money was deducted but usually they send me a notification from AutoLoadMAX when it’s successful, this time I didn’t receive any message from them.",2020-02-09 15:51:25,False,gcash,520020791,
Ryanne Pearl,4,Always updating,Always needs an update. Kinda of irritating.,2019-09-26 10:12:13,False,gcash,520020791,
Jaizeism,1,Still can’t add a card in my linked accounts,"Been almost a month now, but still no fix on adding a new card which I have a ticket in their helpdesk to. Also verification of email is still crappy.",2019-09-25 15:52:03,False,gcash,520020791,
Arjohn04,3,App bug,Always warns me that ive been logged in to other device and the app force to log me out. I cant use any other service.,2019-07-30 12:57:07,False,gcash,520020791,
ate_ap3s,3,Convenient however...,"I couldn’t cash in using paypal. Successfully linked it, but not able to use it.",2019-07-13 02:30:54,False,gcash,520020791,
CoolayD,1,Unable to change MPIN,"This is the third time I went back to GCASH but still failed to change my MPIN. I choose ‘GCash App’ as my way of registration, which im pretty sure I did, but says my answer is incorrect. And now its telling me to wait for 24 hours before trying again. Very uneasy.",2019-07-17 00:05:47,False,gcash,520020791,
MOF_Ann,4,Paying Bills made easy,I always pay my bills using GCash that made it hassle free. Hopefully paying SSS and Philhealth will be available soon. Thanks GCASH!,2018-12-11 04:03:31,False,gcash,520020791,
tatsi1428,1,Back to basic,After updating the app it ask me to verify my account even though I already verified it. Been trying to verify again thru the link given but not getting any response. Unable to do easy transactions. T.T,2018-12-17 07:29:02,False,gcash,520020791,"{'id': 6432495, 'body': 'Hi there! Thank you for reaching out. Kindly send us a PM at m.me/gcashverify together with your GCash-registered mobile number for us to check your verification status. Thank you.', 'modified': '2018-12-18T03:52:28Z'}"
shnookiedip,3,App crashing,"I updated the app today, but after the update it's crashing. I can't proceed with the payment since after I click CONFIRM, the app closes. 😩😕😔",2017-11-14 10:36:20,False,gcash,520020791,
scmv24,5,I like it.,I can say that Gcash makes my life easy! convenient and safe. Thank you!,2018-10-12 03:57:18,False,gcash,520020791,
ShindeeReilla,1,"App 👍🏻👍🏻👍🏻, Customer Support 👎🏼👎🏼👎🏼","I love the features of GCASH. However, the customer support pulled it down. They are not actively responding to your messages and they kept on using templated emails which does not give any personal touch or tailored fit responses. Templates is good but make sure to tailor fit it with the customer’s concern.",2018-05-03 02:25:03,False,gcash,520020791,
khloebzz,3,Update in progress,"I saw in twitter that it takes 30 minutes to verify, but its been hours na. How long do I have to wait?",2021-04-07 11:45:18,False,gcash,520020791,
WenzCarl,3,Cannot pay the bill,Before was ok but now i cannot type the amount.... please fix this.... thanks....,2021-01-04 03:05:32,False,gcash,520020791,
Marv1116,2,Biometrics Log In,Why did you removed and disable the biometric log in option which was available before this update?,2021-03-25 22:34:25,False,gcash,520020791,
